delegation/delegator_address,delegation/validator_address,delegation/shares,balance/denom,balance/amount
juno1qhrecvtjjq9vg90x4dpvpu6zwf7ncx4z35ca70,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,34860000.000000000000000000,ujuno,34860000
juno1qhkz7w4hm5e05syw2awzaehjg4zhn6el2rvmjp,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,2950000.000000000000000000,ujuno,2950000
juno1qhc5pdg7p55a2pxd3h5qusf6chvdpfemg8dgam,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,42000000.000000000000000000,ujuno,42000000
juno1qhlmw8dxf4vwdf5xkwnc0wfyyqefqmk00uszr8,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,1881533.000000000000000000,ujuno,1881533
juno1qcp5ww2ulxydqxjys3gmdtgmkkjwstge0p7llx,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,2000000.000000000000000000,ujuno,2000000
juno1qc3x6elcyrwm73hmxvre0vaz6szaxsrkfwu9vk,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,22770134.000000000000000000,ujuno,22770134
juno1qc60ztmn89hzn9w8zxd77m7lcpygcjdc5yqka0,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,15929000000.000000000000000000,ujuno,15929000000
juno1qc67aa5lrmm2eph6w44u9neug2hqygjc6c253g,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,20000.000000000000000000,ujuno,20000
juno1qca4pm9zmhrzl0n58p7xhacltxzm07hsz0eclw,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,10000000.000000000000000000,ujuno,10000000
juno1qcaugnrkmzm9gkcp46kh4fge8v33542a6mpxu9,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,60000000.000000000000000000,ujuno,60000000
juno1qeqcrralds2sgdpnsljtx7t3hzuk94p3yy2q5u,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,2792520.000000000000000000,ujuno,2792520
juno1qenxsaclrltl7ttcuaqe0uy7edw0v6fpgv2xeq,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,37740000.000000000000000000,ujuno,37740000
juno1qe5ezh69ttf6559xp6d2hylak4ngw0n04vh3ql,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,8000000.000000000000000000,ujuno,8000000
juno1q6539rz8uy0pdrfrvqeh7q7wlmh8z0rj8sangf,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,5000000.000000000000000000,ujuno,5000000
juno1qm8j0dz4hc3u87zmgywq86wtwd5uswnjmt0706,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,4080881.000000000000000000,ujuno,4080881
juno1qmff3dmk3prfauz92nhejhelp2un7pedy99wzg,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,10000000.000000000000000000,ujuno,10000000
juno1qmf6208zd8qwq58kljryxd8tq4q9yhutl3g0xx,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,100000000.000000000000000000,ujuno,100000000
juno1qm2aa58hqfez3f39s5fm7gr5v7f2xp67ahd6yx,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,10000.000000000000000000,ujuno,10000
juno1qmsml4h7tvrj4vgqfruaeglq0kxyt67rjqk7r8,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,10000000.000000000000000000,ujuno,10000000
juno1qm6vpz32vrm6rdyfq0x4p8jzhq7wgcwuy7qqvr,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,70000000.000000000000000000,ujuno,70000000
juno1qu83cqsu9uajs79z6tmsfcqqxqun4r3ktdt9l4,junovaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2wsdcwk,79000000.000000000000000000,ujuno,79000000
